learning_rate,reg_alpha,reg_lambda,gamma,max_depth,min_child_weight,subsample,objective,nthread,max_delta_step,Accuracy,AUC Score (Train),Precision,Recall,f1-score,cv mean,cv Std,cv min,cv max
0.4,0.8,0.6,5,4,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.7390791193670452,0.10077276373355055,0.6176470588235294,0.925
0.4,0.8,0.6,5,5,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.6905745614035088,0.21645639363327074,0.34375,1.0
0.4,0.8,0.6,5,6,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.677141920364637,0.1511694328046661,0.49019607843137253,0.9473684210526316
0.4,0.8,0.6,5,7,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.584301030353662,0.14358616556877216,0.4210526315789474,0.7894736842105263
0.4,0.8,0.6,5,8,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.5960038986354776,0.19049293281904914,0.3529411764705882,0.8888888888888888
0.4,0.8,0.7,1,3,1,0.9,binary:logistic,-1,0,0.9801980198019802,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7743137254901961,0.08910335526808602,0.6764705882352942,0.9166666666666666
0.4,0.8,0.7,1,4,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,,,,
0.4,0.8,0.7,1,5,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,0.7761056286549708,0.11033752137194085,0.6388888888888888,0.9473684210526315
0.4,0.8,0.7,1,6,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,0.7125730994152046,0.17373850305199784,0.43137254901960786,0.9019607843137254
0.4,0.8,0.7,1,7,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,0.7097106983144135,0.19077860840789593,0.4736842105263158,1.0
0.4,0.8,0.7,1,8,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,,,,
0.4,0.8,0.7,2,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.9971910112359551,1.0,0.4166666666666667,0.5882352941176471,,,,
0.4,0.8,0.7,2,4,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.99812734082397,1.0,0.5,0.6666666666666666,,,,
0.4,0.8,0.7,2,5,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.99812734082397,1.0,0.5,0.6666666666666666,0.7011764705882353,0.10198039027185572,0.5196078431372548,0.8
0.4,0.8,0.7,2,6,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.99812734082397,1.0,0.5,0.6666666666666666,,,,
0.4,0.8,0.7,2,7,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.99812734082397,1.0,0.5,0.6666666666666666,0.6984520123839009,0.1577971058702296,0.5,0.9019607843137254
0.4,0.8,0.7,2,8,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.99812734082397,1.0,0.5,0.6666666666666666,0.6761461988304094,0.15665896787302197,0.48611111111111116,0.8800000000000001
0.4,0.8,0.7,3,3,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9925093632958801,1.0,0.25,0.4,0.7453592621259031,0.2157020787153813,0.390625,1.0
0.4,0.8,0.7,3,4,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9943820224719101,1.0,0.25,0.4,0.7892285861713108,0.20482893227542576,0.5196078431372548,1.0
0.4,0.8,0.7,3,5,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9943820224719101,1.0,0.25,0.4,,,,
0.4,0.8,0.7,3,6,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9943820224719101,1.0,0.25,0.4,0.7102521929824561,0.13049179799310454,0.5694444444444444,0.9210526315789473
0.4,0.8,0.7,3,7,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9943820224719101,1.0,0.25,0.4,0.7269188596491228,0.15042515614777566,0.5555555555555556,0.9210526315789473
0.4,0.8,0.7,3,8,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9943820224719101,1.0,0.25,0.4,0.6836601307189543,0.17362016508494396,0.5,1.0
0.4,0.8,0.7,4,3,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9644194756554307,1.0,0.25,0.4,0.7697225088865955,0.10709231278494484,0.6481481481481481,0.9210526315789473
0.4,0.8,0.7,4,4,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.6739878955968353,0.06132917194156142,0.5955882352941176,0.7421875
0.4,0.8,0.7,4,5,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,,,,
0.4,0.8,0.7,4,6,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,,,,
0.4,0.8,0.7,4,7,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.6408410732714138,0.1387563270464992,0.368421052631579,0.75
0.4,0.8,0.7,4,8,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.8027994496044032,0.11396542758595231,0.631578947368421,0.95
0.4,0.8,0.7,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.7722308221534228,0.09892888533377893,0.631578947368421,0.892156862745098
0.4,0.8,0.7,5,4,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.7225984692122464,0.09854402998160253,0.6029411764705883,0.8947368421052632
0.4,0.8,0.7,5,5,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.8,0.7,5,6,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.6027757352941177,0.21889362702309878,0.3529411764705882,0.9722222222222222
0.4,0.8,0.7,5,7,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.8,0.7,5,8,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.668848182547873,0.12383410616835766,0.4861111111111111,0.8240740740740742
0.4,0.8,0.8,1,3,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,,,,
0.4,0.8,0.8,1,4,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,0.8095860566448803,0.09721427318400507,0.7352941176470589,1.0
0.4,0.8,0.8,1,5,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,0.685300925925926,0.2368521640530187,0.375,1.0
0.4,0.8,0.8,1,6,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,,,,
0.4,0.8,0.8,1,7,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,,,,
0.4,0.8,0.8,1,8,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,0.768432519206513,0.11062617287269413,0.6078431372549019,0.9019607843137254
0.4,0.8,0.8,2,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.9971910112359551,1.0,0.4166666666666667,0.5882352941176471,0.6818025455796353,0.07513840160110107,0.5789473684210527,0.7777777777777779
0.4,0.8,0.8,2,4,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.999063670411985,1.0,0.5,0.6666666666666666,0.7280175008599932,0.1496025935551057,0.453125,0.8947368421052632
0.4,0.8,0.8,2,5,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.999063670411985,1.0,0.5,0.6666666666666666,0.6632847437220504,0.12197637384299215,0.4736842105263158,0.8055555555555556
0.4,0.8,0.8,2,6,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.999063670411985,1.0,0.5,0.6666666666666666,,,,
0.4,0.8,0.8,2,7,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.999063670411985,1.0,0.5,0.6666666666666666,,,,
0.4,0.8,0.8,2,8,1,0.9,binary:logistic,-1,0,0.9405940594059405,0.999063670411985,1.0,0.5,0.6666666666666666,0.6835891812865498,0.07427666794062927,0.5789473684210527,0.8055555555555556
0.4,0.8,0.8,3,3,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9709737827715357,1.0,0.25,0.4,0.6775271512113618,0.048932924998236815,0.625,0.736842105263158
0.4,0.8,0.8,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,,,,
0.4,0.8,0.8,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,,,,
0.4,0.8,0.8,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,,,,
0.4,0.8,0.8,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.6748929308565532,0.07237048726008123,0.55,0.7549019607843137
0.4,0.8,0.8,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.6563918128654971,0.1219071312692034,0.4305555555555556,0.7631578947368421
0.4,0.8,0.8,4,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9644194756554307,1.0,0.16666666666666666,0.2857142857142857,0.6502837977296182,0.174165060568891,0.45833333333333337,0.8529411764705881
0.4,0.8,0.8,4,4,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.7856209150326796,0.20167767876534845,0.4117647058823529,1.0
0.4,0.8,0.8,4,5,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,,,,
0.4,0.8,0.8,4,6,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,,,,
0.4,0.8,0.8,4,7,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,,,,
0.4,0.8,0.8,4,8,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,,,,
0.4,0.8,0.8,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.7371517027863778,0.17700316139077457,0.4736842105263158,0.9473684210526316
0.4,0.8,0.8,5,4,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.8,0.8,5,5,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.6079605263157895,0.1827370240707657,0.4210526315789474,0.875
0.4,0.8,0.8,5,6,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.6178300653594772,0.25026972386455676,0.275,1.0
0.4,0.8,0.8,5,7,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.7200392156862745,0.14484972923680914,0.5,0.85
0.4,0.8,0.8,5,8,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9588014981273408,1.0,0.16666666666666666,0.2857142857142857,0.6114185586515308,0.11379847214002922,0.44736842105263164,0.7777777777777778
0.4,0.8,0.9,1,3,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,0.7802287581699346,0.17777897923469452,0.5138888888888888,1.0
0.4,0.8,0.9,1,4,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9990636704119851,1.0,0.5833333333333334,0.7368421052631579,,,,
0.4,0.8,0.9,1,5,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9990636704119851,1.0,0.5833333333333334,0.7368421052631579,0.7022875816993465,0.18685953310592304,0.3431372549019608,0.8627450980392157
0.4,0.8,0.9,1,6,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9990636704119851,1.0,0.5833333333333334,0.7368421052631579,0.6965095029239766,0.28346123080073965,0.1578947368421053,1.0
0.4,0.8,0.9,1,7,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9990636704119851,1.0,0.5833333333333334,0.7368421052631579,0.7985795780300424,0.04389152651431585,0.7314814814814814,0.8421052631578948
0.4,0.8,0.9,1,8,1,0.9,binary:logistic,-1,0,0.9504950495049505,0.9990636704119851,1.0,0.5833333333333334,0.7368421052631579,,,,
0.4,0.8,0.9,2,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.999063670411985,1.0,0.4166666666666667,0.5882352941176471,0.6445533769063181,0.14792926047499722,0.4583333333333333,0.8431372549019607
0.4,0.8,0.9,2,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9953183520599251,1.0,0.3333333333333333,0.5,0.7291870915032679,0.14551007383962114,0.578125,1.0
0.4,0.8,0.9,2,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9953183520599251,1.0,0.3333333333333333,0.5,0.7263652390780874,0.10965845493719385,0.6052631578947368,0.888888888888889
0.4,0.8,0.9,2,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9953183520599251,1.0,0.3333333333333333,0.5,0.592311661506708,0.14011694379930098,0.3472222222222222,0.7745098039215685
0.4,0.8,0.9,2,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9953183520599251,1.0,0.3333333333333333,0.5,0.7046955624355006,0.08445161163712751,0.607843137254902,0.8026315789473684
0.4,0.8,0.9,2,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9953183520599251,1.0,0.3333333333333333,0.5,0.825604861827772,0.11679958932387685,0.6274509803921569,0.9444444444444444
0.4,0.8,0.9,3,3,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9751872659176031,1.0,0.25,0.4,,,,
0.4,0.8,0.9,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.7596643518518519,0.17001558425552118,0.5555555555555556,1.0
0.4,0.8,0.9,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.7978009259259259,0.13184470726845685,0.5972222222222222,1.0
0.4,0.8,0.9,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.7449152906776746,0.16692138947439467,0.53125,0.9473684210526315
0.4,0.8,0.9,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,,,,
0.4,0.8,0.9,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.7593223254213967,0.10656096774183185,0.631578947368421,0.9166666666666666
0.4,0.8,0.9,4,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9644194756554307,1.0,0.16666666666666666,0.2857142857142857,0.7853391812865497,0.15645099046505256,0.5416666666666667,1.0
0.4,0.8,0.9,4,4,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.5906260749914001,0.17249822007221058,0.32894736842105265,0.8611111111111112
0.4,0.8,0.9,4,5,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.7863267543859649,0.09622619602678453,0.65625,0.95
0.4,0.8,0.9,4,6,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.7793875773993808,0.1509158502553037,0.5703125,1.0
0.4,0.8,0.9,4,7,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.7113003095975232,0.1539017699261692,0.5147058823529412,0.9019607843137254
0.4,0.8,0.9,4,8,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.726525054466231,0.05029489741529708,0.6481481481481481,0.803921568627451
0.4,0.8,0.9,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.946629213483146,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.8,0.9,5,4,1,0.9,binary:logistic,-1,0,0.900990099009901,0.946629213483146,1.0,0.16666666666666666,0.2857142857142857,0.7703717320261438,0.1331798507174668,0.5555555555555556,0.95
0.4,0.8,0.9,5,5,1,0.9,binary:logistic,-1,0,0.900990099009901,0.946629213483146,1.0,0.16666666666666666,0.2857142857142857,0.66625,0.1348959535440129,0.5,0.868421052631579
0.4,0.8,0.9,5,6,1,0.9,binary:logistic,-1,0,0.900990099009901,0.946629213483146,1.0,0.16666666666666666,0.2857142857142857,0.6059457774337805,0.14636913861226197,0.4117647058823529,0.765625
0.4,0.8,0.9,5,7,1,0.9,binary:logistic,-1,0,0.900990099009901,0.946629213483146,1.0,0.16666666666666666,0.2857142857142857,0.5677239207086343,0.22812392597361505,0.15789473684210525,0.7450980392156863
0.4,0.8,0.9,5,8,1,0.9,binary:logistic,-1,0,0.900990099009901,0.946629213483146,1.0,0.16666666666666666,0.2857142857142857,0.7567853457172344,0.12559004686468028,0.5555555555555556,0.9411764705882353
0.4,0.8,1.0,1,3,1,0.9,binary:logistic,-1,0,0.9603960396039604,1.0,1.0,0.6666666666666666,0.8,,,,
0.4,0.8,1.0,1,4,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.804093567251462,0.12389164879025306,0.6315789473684211,1.0
0.4,0.8,1.0,1,5,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.6521843825249398,0.1469063456535098,0.4210526315789474,0.8055555555555556
0.4,0.8,1.0,1,6,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.6336945304437565,0.17828730242844093,0.3611111111111111,0.888888888888889
0.4,0.8,1.0,1,7,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.7410310242518059,0.21372238327543483,0.368421052631579,0.9215686274509803
0.4,0.8,1.0,1,8,1,0.9,binary:logistic,-1,0,0.9504950495049505,1.0,1.0,0.5833333333333334,0.7368421052631579,0.8141751949317738,0.16840404644690937,0.5263157894736843,1.0
0.4,0.8,1.0,2,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.9868913857677902,1.0,0.4166666666666667,0.5882352941176471,0.7428013200894392,0.1395409164179158,0.5789473684210527,1.0
0.4,0.8,1.0,2,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9971910112359551,1.0,0.3333333333333333,0.5,0.7376470588235293,0.18420689436282195,0.5294117647058824,1.0
0.4,0.8,1.0,2,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9971910112359551,1.0,0.3333333333333333,0.5,,,,
0.4,0.8,1.0,2,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9971910112359551,1.0,0.3333333333333333,0.5,0.700286306042885,0.10535364791563626,0.5263157894736843,0.8055555555555556
0.4,0.8,1.0,2,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9971910112359551,1.0,0.3333333333333333,0.5,0.6158238734090127,0.1806109481062515,0.45833333333333337,0.9607843137254901
0.4,0.8,1.0,2,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9971910112359551,1.0,0.3333333333333333,0.5,0.7681791795665636,0.044506826141891435,0.7083333333333334,0.828125
0.4,0.8,1.0,3,3,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9751872659176031,1.0,0.25,0.4,,,,
0.4,0.8,1.0,3,4,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.6550653594771242,0.12163427667288913,0.4583333333333333,0.8333333333333334
0.4,0.8,1.0,3,5,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,,,,
0.4,0.8,1.0,3,6,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.6821895424836601,0.14468859677949597,0.48039215686274506,0.8611111111111112
0.4,0.8,1.0,3,7,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.7205392156862744,0.1111176367363178,0.5833333333333334,0.8625
0.4,0.8,1.0,3,8,1,0.9,binary:logistic,-1,0,0.9207920792079208,0.9943820224719101,1.0,0.3333333333333333,0.5,0.6844117647058823,0.10089678625385073,0.5686274509803921,0.8627450980392156
0.4,0.8,1.0,4,3,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9559925093632958,0.0,0.0,0.0,0.7026960784313726,0.18205144389481587,0.5,0.9722222222222223
0.4,0.8,1.0,4,4,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.7240011179910562,0.15309092849615302,0.44736842105263164,0.8947368421052632
0.4,0.8,1.0,4,5,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,,,,
0.4,0.8,1.0,4,6,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,0.5575335397316822,0.11243335741955404,0.34210526315789475,0.6710526315789473
0.4,0.8,1.0,4,7,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,,,,
0.4,0.8,1.0,4,8,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9915730337078652,0.0,0.0,0.0,,,,
0.4,0.8,1.0,5,3,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9456928838951311,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.8,1.0,5,4,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9456928838951311,1.0,0.16666666666666666,0.2857142857142857,0.6329404239766082,0.1837897976412954,0.39473684210526316,0.9583333333333334
0.4,0.8,1.0,5,5,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9456928838951311,1.0,0.16666666666666666,0.2857142857142857,0.7517592234262127,0.13865235514646285,0.5784313725490196,0.9473684210526316
0.4,0.8,1.0,5,6,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9456928838951311,1.0,0.16666666666666666,0.2857142857142857,0.7161062378167642,0.1730894817408652,0.4375,0.9305555555555556
0.4,0.8,1.0,5,7,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9456928838951311,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.8,1.0,5,8,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9456928838951311,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.9,0.5,1,3,1,0.9,binary:logistic,-1,0,0.9801980198019802,0.999063670411985,1.0,0.8333333333333334,0.9090909090909091,0.6064510233918128,0.16459037851814282,0.38888888888888884,0.796875
0.4,0.9,0.5,1,4,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,0.6669472394220846,0.19088850516924258,0.2894736842105263,0.8157894736842105
0.4,0.9,0.5,1,5,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,0.758010477582846,0.11124113983005232,0.546875,0.861111111111111
0.4,0.9,0.5,1,6,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,0.7684354575163399,0.09230484897954437,0.6388888888888888,0.888888888888889
0.4,0.9,0.5,1,7,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,0.7418011695906432,0.06300973959324566,0.618421052631579,0.7894736842105263
0.4,0.9,0.5,1,8,1,0.9,binary:logistic,-1,0,0.9702970297029703,1.0,1.0,0.75,0.8571428571428571,,,,
0.4,0.9,0.5,2,3,1,0.9,binary:logistic,-1,0,0.9306930693069307,0.995318352059925,1.0,0.4166666666666667,0.5882352941176471,0.6879044834307992,0.14255949965014014,0.5333333333333333,0.9473684210526315
0.4,0.9,0.5,2,4,1,0.9,binary:logistic,-1,0,0.9306930693069307,1.0,1.0,0.4166666666666667,0.5882352941176471,,,,
0.4,0.9,0.5,2,5,1,0.9,binary:logistic,-1,0,0.9306930693069307,1.0,1.0,0.4166666666666667,0.5882352941176471,,,,
0.4,0.9,0.5,2,6,1,0.9,binary:logistic,-1,0,0.9306930693069307,1.0,1.0,0.4166666666666667,0.5882352941176471,0.7647368421052633,0.14102925722555298,0.5263157894736843,0.9473684210526316
0.4,0.9,0.5,2,7,1,0.9,binary:logistic,-1,0,0.9306930693069307,1.0,1.0,0.4166666666666667,0.5882352941176471,,,,
0.4,0.9,0.5,2,8,1,0.9,binary:logistic,-1,0,0.9306930693069307,1.0,1.0,0.4166666666666667,0.5882352941176471,0.7098917164706638,0.15634442040987023,0.4210526315789474,0.8947368421052632
0.4,0.9,0.5,3,3,1,0.9,binary:logistic,-1,0,0.9108910891089109,0.9925093632958801,1.0,0.25,0.4,,,,
0.4,0.9,0.5,3,4,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9943820224719101,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.9,0.5,3,5,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9943820224719101,1.0,0.16666666666666666,0.2857142857142857,0.6655653379772961,0.1350421958610489,0.4411764705882353,0.8515625
0.4,0.9,0.5,3,6,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9943820224719101,1.0,0.16666666666666666,0.2857142857142857,0.6424151831785345,0.12162495939564512,0.42105263157894735,0.7745098039215685
0.4,0.9,0.5,3,7,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9943820224719101,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.9,0.5,3,8,1,0.9,binary:logistic,-1,0,0.900990099009901,0.9943820224719101,1.0,0.16666666666666666,0.2857142857142857,,,,
0.4,0.9,0.5,4,3,1,0.9,binary:logistic,-1,0,0.8811881188118812,0.9873595505617978,0.0,0.0,0.0,0.738654282765738,0.14791274589185646,0.4736842105263158,0.8947368421052632
0.4,0.9,0.5,4,4,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.6849049707602338,0.075955920633027,0.5555555555555556,0.78125
0.4,0.9,0.5,4,5,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.7382270381836945,0.07330480682111769,0.6447368421052632,0.8421052631578947
0.4,0.9,0.5,4,6,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.654030142758858,0.17053062428212198,0.42105263157894735,0.9027777777777778
0.4,0.9,0.5,4,7,1,0.9,binary:logistic,-1,0,0.8910891089108911,0.9915730337078652,1.0,0.08333333333333333,0.15384615384615385,0.7685130718954248,0.14161771021625963,0.5625,0.9500000000000001
